"id","year","state_name","state_code","district_name","district_code","registration_circles","murder_with_rape_gang_rape","dowry_deaths","abetment_to_suicide_of_women","miscarriage","acid_attack","attempt_to_acid_attack","cruelty_by_husband_or_his_relatives","kidnapping_and_abduction","kidnapping_abduction_in_order_to_murder","kidnapping_for_ransom","kidnp_and_abductn_of_women_above_18_for_marrg","kidnp_and_abductn_of_girls_below_18_for_marrg","procuration_of_minor_girls","importation_of_girls_from_foreign","kidnapping_and_abduction_of_women_others","human_trafficking","selling_of_minor_girls","buying_of_minor_girls","rape_women_above_18","rape_girls_below_18","attempt_to_commit_rape_above_18","attempt_to_commit_rape_girls_below_18","assault_on_womenabove_18","assault_on_women_below_18","insult_to_the_modesty_of_women_above_18","insult_to_the_modesty_of_women_below_18","dowry_prohibition","procuring_inducing_children_for_the_sake_of_prostitution","detaining_a_prsn_in_premises_where_prost_is_carried","prostitution_in_or_in_the_vicinity_of_public_places","seducing_or_soliciting_for_purpose_of_prostitution","other_sections_under_itp_act","protection_of_women_from_domestic_violence","publshng_or_transmitting_of_sexually_explicit_mtrl","other_women_centric_cyber_crimes","child_rape","sexual_assault_of_children","child_sexual_harassment","use_of_child_for_pornography","offences_of_pocso_act","pocso_act_unnatural_offences","indecent_representation_of_women"
3399,"2021","Arunachal Pradesh","12","Tawang","238","Tawang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3400,"2021","Arunachal Pradesh","12","Tirap","239","Tirap",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3401,"2021","Arunachal Pradesh","12","Namsai","678","Namsai",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3402,"2021","Arunachal Pradesh","12","Siang","679","Siang",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3403,"2021","Arunachal Pradesh","12","Kamle","718","Kamle",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3404,"2021","Arunachal Pradesh","12","Kra Daadi","677","Kra Dadi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3405,"2021","Arunachal Pradesh","12","Lower Siang","719","Lower Siang",0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3406,"2021","Arunachal Pradesh","12","Leparada","724","Leparada",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3407,"2021","Arunachal Pradesh","12","Shi Yomi","725","Shiyomi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3408,"2021","Assam","18","Kamrup Metro","618","Bieo",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3409,"2021","Assam","18","Barpeta","280","Barpeta",0.0,13.0,0.0,0.0,0.0,0.0,817.0,179.0,0.0,"",184.0,0.0,40.0,0.0,0.0,13.0,0.0,0.0,121.0,0.0,66.0,0.0,707.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,41.0,11.0,0.0,0.0,0.0,0.0
3410,"2021","Assam","18","Baksa","616","Baksa",1.0,5.0,0.0,2.0,0.0,0.0,151.0,0.0,0.0,"",44.0,0.0,53.0,0.0,10.0,1.0,0.0,0.0,28.0,0.0,8.0,1.0,61.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,27.0,13.0,1.0,0.0,0.0,0.0,0.0
3411,"2021","Assam","18","Bongaigaon","281","Bongaigaon",8.0,2.0,0.0,0.0,0.0,0.0,322.0,24.0,0.0,"",118.0,0.0,19.0,0.0,0.0,3.0,0.0,0.0,53.0,0.0,19.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.0,16.0,2.0,0.0,0.0,0.0
3412,"2021","Assam","18","Kamrup Metro","618","Cid",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3413,"2021","Assam","18","Cachar","282","Cachar",0.0,8.0,0.0,0.0,0.0,0.0,594.0,0.0,0.0,"",137.0,0.0,221.0,0.0,113.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
3414,"2021","Assam","18","Chirang","612","Chirang",0.0,2.0,0.0,0.0,0.0,0.0,148.0,6.0,0.0,"",24.0,0.0,11.0,0.0,52.0,1.0,0.0,0.0,30.0,0.0,3.0,0.0,12.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,26.0,5.0,1.0,12.0,2.0,0.0,0.0
3415,"2021","Assam","18","Darrang","283","Darrang",0.0,4.0,0.0,0.0,0.0,0.0,495.0,0.0,0.0,"",179.0,0.0,6.0,0.0,12.0,1.0,0.0,0.0,73.0,26.0,15.0,0.0,249.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0
3416,"2021","Assam","18","Dhemaji","284","Dhemaji",0.0,0.0,3.0,0.0,0.0,0.0,181.0,0.0,0.0,"",50.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,14.0,0.0,95.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,24.0,7.0,0.0,1.0,0.0,0.0,0.0
3417,"2021","Assam","18","Dhubri","285","Dhubri",0.0,9.0,0.0,1.0,0.0,0.0,1078.0,17.0,2.0,"",79.0,0.0,54.0,0.0,116.0,0.0,0.0,0.0,159.0,0.0,98.0,0.0,550.0,0.0,17.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,54.0,91.0,20.0,10.0,2.0,1.0,0.0,0.0
3418,"2021","Assam","18","Dibrugarh","286","Dibrugarh",0.0,6.0,0.0,0.0,1.0,0.0,397.0,44.0,0.0,"",117.0,0.0,6.0,0.0,35.0,0.0,0.0,0.0,28.0,18.0,0.0,0.0,65.0,0.0,0.0,0.0,73.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,23.0,8.0,0.0,1.0,0.0,0.0
3419,"2021","Assam","18","Kamrup Metro","618","Grp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3420,"2021","Assam","18","Goalpara","287","Goalpara",0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,"",44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,119.0,21.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
3421,"2021","Assam","18","Golaghat","288","Golaghat",0.0,1.0,1.0,0.0,0.0,0.0,362.0,14.0,0.0,"",209.0,0.0,1.0,0.0,15.0,1.0,0.0,0.0,38.0,18.0,7.0,0.0,66.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,14.0,5.0,1.0,0.0,0.0,0.0
3422,"2021","Assam","18","Kamrup Metro","618","Guwahati City",0.0,2.0,20.0,7.0,0.0,1.0,936.0,176.0,0.0,"",170.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,10.0,0.0,241.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,7.0,0.0,10.0,74.0,37.0,30.0,12.0,2.0,0.0,0.0,0.0
3423,"2021","Assam","18","Hailakandi","289","Hailakandi",0.0,3.0,0.0,0.0,0.0,0.0,409.0,0.0,0.0,"",55.0,0.0,26.0,0.0,30.0,0.0,0.0,0.0,123.0,0.0,17.0,0.0,169.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,6.0,0.0,0.0,0.0,0.0
3424,"2021","Assam","18","West Karbi Anglong","710","Hamren",0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
3425,"2021","Assam","18","Jorhat","290","Jorhat",0.0,1.0,0.0,0.0,0.0,0.0,541.0,0.0,0.0,"",123.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,19.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,13.0,3.0,3.0,1.0,0.0,0.0
3426,"2021","Assam","18","Kamrup","291","Kamrup",34.0,6.0,11.0,0.0,0.0,1.0,492.0,36.0,0.0,"",198.0,0.0,23.0,0.0,65.0,5.0,0.0,0.0,109.0,34.0,67.0,0.0,266.0,0.0,49.0,2.0,77.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,26.0,65.0,33.0,13.0,0.0,1.0,0.0,0.0
3427,"2021","Assam","18","Karbi Anglong","292","Karbi Anglong",0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,"",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,0.0,2.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,10.0,8.0,2.0,2.0,0.0,0.0,0.0
3428,"2021","Assam","18","Karimganj","293","Karimganj",0.0,12.0,0.0,0.0,3.0,1.0,471.0,43.0,0.0,"",30.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,49.0,0.0,18.0,0.0,73.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,34.0,7.0,1.0,0.0,1.0,0.0,0.0
3429,"2021","Assam","18","Kokrajhar","294","Kokrajhar",1.0,5.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,"",45.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,41.0,13.0,5.0,0.0,94.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0
3430,"2021","Assam","18","Lakhimpur","295","Lakhimpur",0.0,2.0,0.0,0.0,1.0,0.0,434.0,15.0,0.0,"",110.0,0.0,39.0,0.0,0.0,1.0,0.0,0.0,50.0,0.0,15.0,0.0,152.0,0.0,5.0,0.0,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.0,23.0,3.0,0.0,0.0,0.0,0.0
3431,"2021","Assam","18","Marigaon","296","Morigaon",0.0,79.0,22.0,0.0,1.0,0.0,827.0,194.0,0.0,"",0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,98.0,51.0,15.0,0.0,118.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,82.0,25.0,15.0,1.0,5.0,0.0,0.0
3432,"2021","Assam","18","Dima Hasao","299","Dima Hasao",0.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,"",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0
3433,"2021","Assam","18","Nagaon","297","Nagaon",0.0,5.0,6.0,3.0,0.0,0.0,945.0,76.0,2.0,"",272.0,0.0,40.0,0.0,28.0,1.0,0.0,0.0,116.0,0.0,39.0,0.0,111.0,0.0,3.0,0.0,88.0,0.0,0.0,0.0,0.0,5.0,0.0,12.0,0.0,62.0,18.0,7.0,2.0,0.0,0.0,0.0
3434,"2021","Assam","18","Nalbari","298","Nalbari",0.0,3.0,1.0,0.0,0.0,0.0,277.0,4.0,0.0,"",65.0,0.0,43.0,0.0,25.0,1.0,0.0,0.0,23.0,0.0,13.0,0.0,107.0,0.0,29.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,22.0,5.0,2.0,0.0,0.0,1.0,0.0
3435,"2021","Assam","18","Kamrup Metro","618","Rpo",0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
3436,"2021","Assam","18","Kamrup Metro","618","Sou",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3437,"2021","Assam","18","Kamrup Metro","618","Stf",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3438,"2021","Assam","18","Sivasagar","300","Sibsagar",0.0,0.0,0.0,0.0,0.0,0.0,354.0,12.0,0.0,"",82.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,89.0,6.0,0.0,89.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,32.0,3.0,4.0,0.0,0.0,0.0,0.0
3439,"2021","Assam","18","Sonitpur","301","Sonitpur",0.0,0.0,0.0,0.0,0.0,0.0,555.0,0.0,0.0,"",166.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,42.0,10.0,0.0,0.0,0.0,0.0
3440,"2021","Assam","18","Tinsukia","302","Tinsukia",0.0,5.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,"",130.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,22.0,0.0,68.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,20.0,4.0,0.0,1.0,0.0,0.0
3441,"2021","Assam","18","Udalguri","617","Udalguri",0.0,0.0,9.0,0.0,0.0,0.0,149.0,17.0,0.0,"",0.0,0.0,7.0,0.0,121.0,13.0,0.0,0.0,19.0,0.0,3.0,0.0,106.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
3442,"2021","Assam","18","Tinsukia","302","Sadia",0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,"",0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
3443,"2021","Assam","18","Majuli","706","Majuli",0.0,4.0,0.0,0.0,0.0,0.0,30.0,8.0,0.0,"",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0
3444,"2021","Assam","18","Biswanath","705","Biswanath",0.0,1.0,3.0,0.0,0.0,0.0,173.0,11.0,0.0,"",18.0,0.0,37.0,0.0,10.0,3.0,0.0,0.0,24.0,0.0,16.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0
3445,"2021","Assam","18","Hojai","709","Hojai",1.0,5.0,0.0,0.0,0.0,0.0,595.0,24.0,0.0,"",109.0,0.0,51.0,0.0,20.0,2.0,0.0,0.0,64.0,0.0,27.0,0.0,155.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,41.0,7.0,10.0,0.0,0.0,0.0,0.0
3446,"2021","Assam","18","South Salmara Mancachar","707","South Salmara",0.0,10.0,1.0,1.0,1.0,0.0,337.0,0.0,0.0,"",30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0,13.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,34.0,8.0,0.0,0.0,1.0,0.0,0.0
3447,"2021","Assam","18","Charaideo","708","Charaideo",1.0,5.0,3.0,0.0,0.0,0.0,38.0,16.0,0.0,"",24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,4.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,21.0,11.0,0.0,5.0,0.0,0.0,0.0
3448,"2021","Bihar","10","Araria","188","Araria",0.0,12.0,0.0,0.0,0.0,0.0,51.0,1.0,0.0,"",54.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,39.0,89.0,0.0,0.0,7.0,0.0,0.0,0.0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0
3449,"2021","Bihar","10","Arwal","611","Arwal",0.0,8.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,"",9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0
3450,"2021","Bihar","10","Aurangabad","189","Aurangabad",0.0,12.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,"",35.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,36.0,73.0,0.0,0.0,9.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
3451,"2021","Bihar","10","Pashchim Champaran","211","Bagaha",0.0,15.0,0.0,0.0,0.0,0.0,31.0,20.0,0.0,"",12.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8.0,62.0,4.0,0.0,12.0,4.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0
3452,"2021","Bihar","10","Banka","190","Banka",0.0,12.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,"",66.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,52.0,0.0,0.0,6.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0
3453,"2021","Bihar","10","Begusarai","191","Begusarai",0.0,17.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,"",65.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,23.0,26.0,0.0,0.0,4.0,0.0,0.0,0.0,42.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0
3454,"2021","Bihar","10","Pashchim Champaran","211","Bettiah",0.0,30.0,0.0,0.0,0.0,0.0,73.0,12.0,0.0,"",76.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,27.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,65.0,1.0,41.0,0.0,0.0,0.0
3455,"2021","Bihar","10","Kaimur (Bhabua)","200","Kaimur(Bhabhua)",0.0,10.0,0.0,0.0,0.0,0.0,8.0,14.0,0.0,"",13.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,11.0,40.0,0.0,0.0,16.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,1.0,0.0,0.0,0.0
3456,"2021","Bihar","10","Bhagalpur","192","Bhagalpur",0.0,14.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,"",150.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,32.0,104.0,0.0,0.0,10.0,0.0,0.0,0.0,140.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,28.0,0.0,0.0,0.0,0.0,0.0
3457,"2021","Bihar","10","Bhojpur","193","Bhojpur",0.0,31.0,0.0,0.0,0.0,0.0,80.0,15.0,0.0,"",75.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,19.0,103.0,4.0,0.0,4.0,0.0,0.0,0.0,171.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0
3458,"2021","Bihar","10","Buxar","194","Buxar",0.0,20.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,"",21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,105.0,0.0,0.0,5.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
3459,"2021","Bihar","10","Darbhanga","195","Darbhanga",0.0,21.0,0.0,0.0,0.0,0.0,37.0,21.0,0.0,"",151.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,27.0,36.0,0.0,0.0,50.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,6.0,0.0,0.0,0.0,0.0,0.0
3460,"2021","Bihar","10","Gaya","196","Gaya",0.0,42.0,0.0,0.0,0.0,0.0,105.0,17.0,0.0,"",220.0,0.0,0.0,0.0,88.0,1.0,0.0,0.0,49.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,42.0,0.0,0.0,0.0,0.0,0.0
3461,"2021","Bihar","10","Gopalganj","197","Gopalganj",0.0,36.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,"",61.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,11.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
3462,"2021","Bihar","10","Munger","207","Jamalpur Railway",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3463,"2021","Bihar","10","Jamui","198","Jamui",0.0,16.0,0.0,0.0,0.0,0.0,17.0,16.0,0.0,"",53.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,12.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0
3464,"2021","Bihar","10","Jehanabad","199","Jehanabad",0.0,22.0,0.0,0.0,0.0,0.0,12.0,14.0,0.0,"",26.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0
3465,"2021","Bihar","10","Katihar","201","Katihar",0.0,14.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,"",134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,0.0,0.0,0.0,0.0,0.0
3466,"2021","Bihar","10","Katihar","201","Katihar Railway",0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,"",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
